Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.174.130-192.168.174.1-56292-53-17,192.168.174.130,56292,192.168.174.1,53,17,25/05/2022 07:20:38 PM,7992548,4,1,172,43,43,43,43,0,43,43,43,0,26.9000574,0.62558273,1998137,1415926.273,3999870,992553,6999995,2333331.667,1527461.302,3999870,999937,0,0,0,0,0,0,0,0,0,32,8,0.500466184,0.125116546,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-57574-53-17,192.168.174.130,57574,192.168.174.1,53,17,25/05/2022 07:12:39 PM,8002479,4,1,156,39,39,39,39,0,39,39,39,0,24.36744914,0.624806388,2000619.75,1414081.264,3999985,998683,7003796,2334598.667,1526495.081,3999985,1001852,0,0,0,0,0,0,0,0,0,32,8,0.49984511,0.124961278,39,39,39,0,0,0,0,0,0,0,0,0,0,0,46.8,39,39,0,0,0,0,0,0,4,156,1,39,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-61649-53-17,192.168.174.130,61649,192.168.174.1,53,17,25/05/2022 07:17:24 PM,2991612,2,1,68,34,34,34,34,0,34,34,34,0,34.09533054,1.00280384,1495806,712790.5055,1999825,991787,1999825,1999825,0,1999825,1999825,0,0,0,0,0,0,0,0,0,16,8,0.668535893,0.334267947,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-51118-53-17,192.168.174.130,51118,192.168.174.1,53,17,25/05/2022 07:09:23 PM,8000120,4,1,180,45,45,45,45,0,45,45,45,0,28.12457813,0.624990625,2000030,1413879.362,3999543,999925,6999541,2333180.333,1527300.693,3999543,999925,0,0,0,0,0,0,0,0,0,32,8,0.4999925,0.124998125,45,45,45,0,0,0,0,0,0,0,0,0,0,0,54,45,45,0,0,0,0,0,0,4,180,1,45,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-62820-53-17,192.168.174.130,62820,192.168.174.1,53,17,25/05/2022 07:08:43 PM,8015078,4,1,156,39,39,39,39,0,39,39,39,0,24.32914564,0.623824247,2003769.5,1413531.86,4001941,999608,7015470,2338490,1524756.242,4001941,1007185,0,0,0,0,0,0,0,0,0,32,8,0.499059398,0.124764849,39,39,39,0,0,0,0,0,0,0,0,0,0,0,46.8,39,39,0,0,0,0,0,0,4,156,1,39,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.1-224.0.0.22-0-0-0,192.168.174.1,0,224.0.0.22,0,0,25/05/2022 07:33:10 PM,182604,4,1,0,0,0,0,0,0,0,0,0,0,0,27.38165648,45651,58576.5646,129350,696,140253,46751,71690.73079,129350,696,0,0,0,0,0,0,0,0,0,0,0,21.90532518,5.476331296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-50417-53-17,192.168.174.130,50417,192.168.174.1,53,17,25/05/2022 07:09:11 PM,3000271,2,1,68,34,34,34,34,0,34,34,34,0,33.99692894,0.999909675,1500135.5,706520.5897,1999721,1000550,1999721,1999721,0,1999721,1999721,0,0,0,0,0,0,0,0,0,16,8,0.66660645,0.333303225,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49225-6,192.168.174.130,49225,192.168.174.128,6522,6,25/05/2022 07:24:05 PM,1031946,2,4,0,0,0,0,0,0,0,0,0,0,0,5.814257723,206389.2,280859.4275,514848,818,515666,515666,0,515666,515666,1031946,343982,296711.4227,516495,1372,0,0,0,0,60,92,1.938085908,3.876171815,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49248-6,192.168.174.130,49248,192.168.174.128,6522,6,25/05/2022 07:28:33 PM,1031284,2,4,0,0,0,0,0,0,0,0,0,0,0,5.817990001,206256.8,281563.0493,515032,378,515884,515884,0,515884,515884,1031284,343761.3333,297128.4259,515410,667,0,0,0,0,60,92,1.93933,3.878660001,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-52868-53-17,192.168.174.130,52868,192.168.174.1,53,17,25/05/2022 07:19:08 PM,3006710,2,1,68,34,34,34,34,0,34,34,34,0,33.92412304,0.997768325,1503355,716120.9784,2009729,996981,2009729,2009729,0,2009729,2009729,0,0,0,0,0,0,0,0,0,16,8,0.665178883,0.332589442,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-58422-53-17,192.168.174.130,58422,192.168.174.1,53,17,25/05/2022 07:27:01 PM,2992963,2,1,68,34,34,34,34,0,34,34,34,0,34.07994018,1.002351182,1496481.5,712456.044,2000264,992699,2000264,2000264,0,2000264,2000264,0,0,0,0,0,0,0,0,0,16,8,0.668234121,0.334117061,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-50474-53-17,192.168.174.130,50474,192.168.174.1,53,17,25/05/2022 07:31:18 PM,7992717,4,1,164,41,41,41,41,0,41,41,41,0,25.64834962,0.625569503,1998179.25,1415915.22,3999860,992733,6999984,2333328,1527506.386,3999860,999783,0,0,0,0,0,0,0,0,0,32,8,0.500455602,0.125113901,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-61858-53-17,192.168.174.130,61858,192.168.174.1,53,17,25/05/2022 07:09:18 PM,2999654,2,1,68,34,34,34,34,0,34,34,34,0,34.00392179,1.000115347,1499827,707181.7345,1999880,999774,1999880,1999880,0,1999880,1999880,0,0,0,0,0,0,0,0,0,16,8,0.666743564,0.333371782,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54285-53-17,192.168.174.130,54285,192.168.174.1,53,17,25/05/2022 07:10:40 PM,7993385,4,1,172,43,43,43,43,0,43,43,43,0,26.89724066,0.625517225,1998346.25,1413029.14,3999992,993491,6999894,2333298,1523752.269,3999992,1011669,0,0,0,0,0,0,0,0,0,32,8,0.50041378,0.125103445,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-63370-53-17,192.168.174.130,63370,192.168.174.1,53,17,25/05/2022 07:33:33 PM,7998501,4,1,172,43,43,43,43,0,43,43,43,0,26.88003665,0.625117131,1999625.25,1414410.076,3999644,998650,6999851,2333283.667,1527372.305,3999644,999805,0,0,0,0,0,0,0,0,0,32,8,0.500093705,0.125023426,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-53328-53-17,192.168.174.130,53328,192.168.174.1,53,17,25/05/2022 07:27:23 PM,7998767,4,1,172,43,43,43,43,0,43,43,43,0,26.87914275,0.625096343,1999691.75,1414359.294,3999822,999012,6999755,2333251.667,1527430.853,3999822,1000014,0,0,0,0,0,0,0,0,0,32,8,0.500077074,0.125019269,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-55369-53-17,192.168.174.130,55369,192.168.174.1,53,17,25/05/2022 07:21:16 PM,2999705,2,1,68,34,34,34,34,0,34,34,34,0,34.00334366,1.000098343,1499852.5,718585.2456,2007969,991736,2007969,2007969,0,2007969,2007969,0,0,0,0,0,0,0,0,0,16,8,0.666732229,0.333366114,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.1-55029-53-17,192.168.174.128,55029,192.168.174.1,53,17,25/05/2022 07:35:42 PM,8028530,4,1,136,34,34,34,34,0,34,34,34,0,21.17448649,0.622779014,2007132.5,1418502.654,4015218,1000464,7016698,2338899.333,1535515.966,4015218,1000464,0,0,0,0,0,0,0,0,0,32,8,0.498223211,0.124555803,34,34,34,0,0,0,0,0,0,0,0,0,0,0,40.8,34,34,0,0,0,0,0,0,4,136,1,34,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.1-58883-53-17,192.168.174.128,58883,192.168.174.1,53,17,25/05/2022 07:34:51 PM,8053772,4,1,136,34,34,34,34,0,34,34,34,0,21.10812176,0.620827111,2013443,1414683.227,4014511,1007011,7046761,2348920.333,1525359.86,4014511,1020062,0,0,0,0,0,0,0,0,0,32,8,0.496661688,0.124165422,34,34,34,0,0,0,0,0,0,0,0,0,0,0,40.8,34,34,0,0,0,0,0,0,4,136,1,34,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-56303-53-17,192.168.174.130,56303,192.168.174.1,53,17,25/05/2022 07:21:23 PM,7995049,4,1,196,49,49,49,49,0,49,49,49,0,30.64396478,0.625387036,1998762.25,1415691.304,3999714,993293,7001756,2333918.667,1527184.947,3999714,999884,0,0,0,0,0,0,0,0,0,32,8,0.500309629,0.125077407,49,49,49,0,0,0,0,0,0,0,0,0,0,0,58.8,49,49,0,0,0,0,0,0,4,196,1,49,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49213-6,192.168.174.130,49213,192.168.174.128,6522,6,25/05/2022 07:23:17 PM,1031670,2,4,0,0,0,0,0,0,0,0,0,0,0,5.815813196,206334,281152.8921,515270,602,515872,515872,0,515872,515872,1031670,343890,296989.3072,516737,960,0,0,0,0,60,92,1.938604399,3.877208797,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49236-6,192.168.174.130,49236,192.168.174.128,6522,6,25/05/2022 07:25:42 PM,1171972,2,4,0,0,0,0,0,0,0,0,0,0,0,5.119576236,234394.4,314473.4712,582241,780,594067,594067,0,594067,594067,1171972,390657.3333,336865.7396,587265,1686,0,0,0,0,60,92,1.706525412,3.413050824,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49259-6,192.168.174.130,49259,192.168.174.128,6522,6,25/05/2022 07:29:18 PM,1030944,2,4,0,0,0,0,0,0,0,0,0,0,0,5.819908744,206188.8,281421.4624,514705,542,514931,514931,0,514931,514931,1030944,343648,296944.6854,515400,766,0,0,0,0,60,92,1.939969581,3.879939163,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-56656-53-17,192.168.174.130,56656,192.168.174.1,53,17,25/05/2022 07:30:57 PM,3000254,2,1,68,34,34,34,34,0,34,34,34,0,33.99712158,0.999915341,1500127,706887.5781,1999972,1000282,1999972,1999972,0,1999972,1999972,0,0,0,0,0,0,0,0,0,16,8,0.666610227,0.333305114,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-49485-53-17,192.168.174.130,49485,192.168.174.1,53,17,25/05/2022 07:12:19 PM,8002751,4,1,172,43,43,43,43,0,43,43,43,0,26.86576154,0.624785152,2000687.75,1413445.832,3999793,1000167,7000073,2333357.667,1527327.09,3999793,1000167,0,0,0,0,0,0,0,0,0,32,8,0.499828122,0.12495703,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-51670-53-17,192.168.174.130,51670,192.168.174.1,53,17,25/05/2022 07:21:08 PM,2988311,2,1,68,34,34,34,34,0,34,34,34,0,34.13299352,1.003911574,1494155.5,716116.0287,2000526,987785,2000526,2000526,0,2000526,2000526,0,0,0,0,0,0,0,0,0,16,8,0.669274383,0.334637191,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-56051-53-17,192.168.174.130,56051,192.168.174.1,53,17,25/05/2022 07:33:15 PM,7996074,4,1,164,41,41,41,41,0,41,41,41,0,25.63758164,0.625306869,1999018.5,1414943.36,3999686,996023,7000051,2333350.333,1527229.656,3999686,1000258,0,0,0,0,0,0,0,0,0,32,8,0.500245495,0.125061374,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-52842-53-17,192.168.174.130,52842,192.168.174.1,53,17,25/05/2022 07:07:25 PM,3015392,2,1,68,34,34,34,34,0,34,34,34,0,33.82644777,0.994895523,1507696,701193.9543,2003515,1011877,2003515,2003515,0,2003515,2003515,0,0,0,0,0,0,0,0,0,16,8,0.663263682,0.331631841,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-64834-53-17,192.168.174.130,64834,192.168.174.1,53,17,25/05/2022 07:13:21 PM,2992346,2,1,68,34,34,34,34,0,34,34,34,0,34.08696722,1.002557859,1496173,712509.077,1999993,992353,1999993,1999993,0,1999993,1999993,0,0,0,0,0,0,0,0,0,16,8,0.668371906,0.334185953,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-56054-53-17,192.168.174.130,56054,192.168.174.1,53,17,25/05/2022 07:29:45 PM,7998082,4,1,164,41,41,41,41,0,41,41,41,0,25.63114507,0.62514988,1999520.5,1414659.31,4000010,998050,7000032,2333344,1527502.102,4000010,1000080,0,0,0,0,0,0,0,0,0,32,8,0.500119904,0.125029976,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-65397-53-17,192.168.174.130,65397,192.168.174.1,53,17,25/05/2022 07:08:59 PM,8025092,4,1,128,32,32,32,32,0,32,32,32,0,19.93746614,0.623045817,2006273,1409888.572,3999880,1006036,7013009,2337669.667,1524052.549,3999880,1006036,0,0,0,0,0,0,0,0,0,32,8,0.498436653,0.124609163,32,32,32,0,0,0,0,0,0,0,0,0,0,0,38.4,32,32,0,0,0,0,0,0,4,128,1,32,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-65462-53-17,192.168.174.130,65462,192.168.174.1,53,17,25/05/2022 07:15:41 PM,8009056,4,1,148,37,37,37,37,0,37,37,37,0,23.0988521,0.6242933,2002264,1421788.849,4013773,995854,7013202,2337734,1535247.397,4013773,999560,0,0,0,0,0,0,0,0,0,32,8,0.49943464,0.12485866,37,37,37,0,0,0,0,0,0,0,0,0,0,0,44.4,37,37,0,0,0,0,0,0,4,148,1,37,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-62347-53-17,192.168.174.130,62347,192.168.174.1,53,17,25/05/2022 07:14:45 PM,8007466,4,1,140,35,35,35,35,0,35,35,35,0,21.85460419,0.624417263,2001866.5,1412260.793,3999542,992112,7015354,2338451.333,1520521.201,3999542,1015394,0,0,0,0,0,0,0,0,0,32,8,0.49953381,0.124883453,35,35,35,0,0,0,0,0,0,0,0,0,0,0,42,35,35,0,0,0,0,0,0,4,140,1,35,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49201-6,192.168.174.128,6522,192.168.174.130,49201,6,25/05/2022 07:20:55 PM,118312691,981,143,1136766,83159,1460,0,1158.782875,586.7124011,12405,0,581.5314685,2413.701426,10311.02403,9.500248794,105354.1327,557665.1305,9626006,0,1.18E+08,120680.0235,597158.7678,9676943,0,1.18E+08,827746.3873,1429386.914,9626676,210,0,1,0,0,19620,2860,8.291587248,1.208661546,0,12405,1084.379556,1036.432861,1074193.076,0,0,0,1,1,0,0,0,0,1085.344306,1158.782875,581.5314685,0,0,0,0,0,0,981,1136766,143,83159,-1,51019,932,0,9.22E+07,0,9.22E+07,9.22E+07,9626006,0,9626006,9626006,Malicious
192.168.174.128-192.168.174.130-6522-49247-6,192.168.174.130,49247,192.168.174.128,6522,6,25/05/2022 07:28:29 PM,1015091,2,4,0,0,0,0,0,0,0,0,0,0,0,5.910800115,203018.2,277531.6194,515261,272,515533,515533,0,515533,515533,1015091,338363.6667,292632.0749,515541,597,0,0,0,0,56,88,1.970266705,3.94053341,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-58813-53-17,192.168.174.130,58813,192.168.174.1,53,17,25/05/2022 07:07:27 PM,8005837,4,1,188,47,47,47,47,0,47,47,47,0,29.35358289,0.624544317,2001459.25,1414108.937,4001873,1000995,7004842,2334947.333,1527177.239,4001873,1003198,0,0,0,0,0,0,0,0,0,32,8,0.499635453,0.124908863,47,47,47,0,0,0,0,0,0,0,0,0,0,0,56.4,47,47,0,0,0,0,0,0,4,188,1,47,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-51667-53-17,192.168.174.130,51667,192.168.174.1,53,17,25/05/2022 07:15:20 PM,2996822,2,1,68,34,34,34,34,0,34,34,34,0,34.03605553,1.001060457,1498411,709874.3971,2000368,996454,2000368,2000368,0,2000368,2000368,0,0,0,0,0,0,0,0,0,16,8,0.667373638,0.333686819,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49224-6,192.168.174.130,49224,192.168.174.128,6522,6,25/05/2022 07:24:01 PM,1000912,2,4,0,0,0,0,0,0,0,0,0,0,0,5.994532986,200182.4,273284.0432,499742,434,500324,500324,0,500324,500324,1000912,333637.3333,288562.7062,500538,434,0,0,0,0,60,92,1.998177662,3.996355324,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-57526-53-17,192.168.174.130,57526,192.168.174.1,53,17,25/05/2022 07:13:49 PM,2994236,2,1,68,34,34,34,34,0,34,34,34,0,34.06545109,1.001925032,1497118,710834.6481,1999754,994482,1999754,1999754,0,1999754,1999754,0,0,0,0,0,0,0,0,0,16,8,0.667950021,0.333975011,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-51782-53-17,192.168.174.130,51782,192.168.174.1,53,17,25/05/2022 07:24:18 PM,7994084,4,1,164,41,41,41,41,0,41,41,41,0,25.64396371,0.62546253,1998521,1415792.924,4000341,994052,7000032,2333344,1527764.955,4000341,999939,0,0,0,0,0,0,0,0,0,32,8,0.500370024,0.125092506,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-59543-53-17,192.168.174.130,59543,192.168.174.1,53,17,25/05/2022 07:07:18 PM,3001584,2,1,68,34,34,34,34,0,34,34,34,0,33.98205747,0.999472279,1500792,705720.8519,1999812,1001772,1999812,1999812,0,1999812,1999812,0,0,0,0,0,0,0,0,0,16,8,0.666314852,0.333157426,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-58918-53-17,192.168.174.130,58918,192.168.174.1,53,17,25/05/2022 07:22:11 PM,2994519,2,1,68,34,34,34,34,0,34,34,34,0,34.0622317,1.001830344,1497259.5,712263.7109,2000906,993613,2000906,2000906,0,2000906,2000906,0,0,0,0,0,0,0,0,0,16,8,0.667886896,0.333943448,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-61813-53-17,192.168.174.130,61813,192.168.174.1,53,17,25/05/2022 07:32:08 PM,3005560,2,1,68,34,34,34,34,0,34,34,34,0,33.93710324,0.998150095,1502780,708816.5654,2003989,1001571,2003989,2003989,0,2003989,2003989,0,0,0,0,0,0,0,0,0,16,8,0.665433397,0.332716698,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-52785-53-17,192.168.174.130,52785,192.168.174.1,53,17,25/05/2022 07:11:17 PM,8000310,4,1,148,37,37,37,37,0,37,37,37,0,23.12410394,0.624975782,2000077.5,1414641.606,4000752,999754,7000556,2333518.667,1527978.482,4000752,999934,0,0,0,0,0,0,0,0,0,32,8,0.499980626,0.124995156,37,37,37,0,0,0,0,0,0,0,0,0,0,0,44.4,37,37,0,0,0,0,0,0,4,148,1,37,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-62243-53-17,192.168.174.130,62243,192.168.174.1,53,17,25/05/2022 07:09:32 PM,3000330,2,1,68,34,34,34,34,0,34,34,34,0,33.99626041,0.999890012,1500165,707082.7396,2000148,1000182,2000148,2000148,0,2000148,2000148,0,0,0,0,0,0,0,0,0,16,8,0.666593341,0.333296671,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49212-6,192.168.174.130,49212,192.168.174.128,6522,6,25/05/2022 07:23:13 PM,1030201,2,4,0,0,0,0,0,0,0,0,0,0,0,5.82410617,206040.2,280903.3111,514691,834,515631,515631,0,515631,515631,1030201,343400.3333,296597.9878,515525,920,0,0,0,0,60,92,1.941368723,3.882737446,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49258-6,192.168.174.130,49258,192.168.174.128,6522,6,25/05/2022 07:29:14 PM,1031560,2,4,0,0,0,0,0,0,0,0,0,0,0,5.816433363,206312,281649.1759,515263,421,515261,515261,0,515261,515261,1031560,343853.3333,297421.6001,516101,421,0,0,0,0,60,92,1.938811121,3.877622242,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49235-6,192.168.174.130,49235,192.168.174.128,6522,6,25/05/2022 07:25:38 PM,1037607,2,4,0,0,0,0,0,0,0,0,0,0,0,5.782536163,207521.4,281577.0832,520643,1613,522256,522256,0,522256,522256,1037607,345869,297428.4341,522262,2471,0,0,0,0,60,92,1.927512054,3.855024108,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-53031-53-17,192.168.174.130,53031,192.168.174.1,53,17,25/05/2022 07:20:01 PM,2996505,2,1,68,34,34,34,34,0,34,34,34,0,34.0396562,1.001166359,1498252.5,713836.3164,2003011,993494,2003011,2003011,0,2003011,2003011,0,0,0,0,0,0,0,0,0,16,8,0.667444239,0.33372212,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
